id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
199_20230404_LFX_OK_226_VGF136_C08_1_neg_199	C19H34O3	[M - H]-	Fatty acids	0.8092507123947144	Octadecanoids	0.7233057618141174	Other Octadecanoids	0.8127188682556152	Long-chain fatty acids	0.9630751609802246	Long-chain fatty acids	0.9630751609802246	Fatty acids and conjugates	0.9809533953666687	Fatty Acyls	0.979698657989502	Lipids and lipid-like molecules	0.985171914100647	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
182_20230404_LFX_OK_226_VGF136_C08_1_neg_182	C18H30O4	[M - H]-	Fatty acids	0.8673416376113892	Octadecanoids	0.9402025938034058	Other Octadecanoids	0.977453887462616	Lineolic acids and derivatives	0.8744000196456909			Lineolic acids and derivatives	0.8744000196456909	Fatty Acyls	0.9961578249931335	Lipids and lipid-like molecules	0.9954708814620972	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroperoxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Carbonyl compounds; Peroxols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alkyl hydroperoxides; Allylic hydroperoxides; Organic oxygen compounds; Chemical entities
56_20230404_LFX_OK_226_VGF136_C08_1_neg_56	C37H36N6O8	[M - H4O2 - H]-	Amino acids and Peptides	0.47488489747047424	Oligopeptides	0.4838774502277374	Cyclic peptides	0.5881491899490356	Alpha amino acids and derivatives	0.8399769067764282	Amino acids and derivatives	0.9410624504089355	Amino acids, peptides, and analogues	0.9494009017944336	Carboxylic acids and derivatives	0.9901740550994873	Organic acids and derivatives	0.9998194575309753	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Ketones; Alkyl aryl ethers; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
114_20230404_LFX_OK_226_VGF136_C08_1_neg_114	C19H32O5	[M - H]-	Terpenoids	0.8373719453811646	Diterpenoids	0.7515667080879211	Labdane diterpenoids	0.9247686862945557	Prenol lipids	0.741557240486145					Prenol lipids	0.741557240486145	Lipids and lipid-like molecules	0.6591540575027466	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5_20230404_LFX_OK_226_VGF136_C08_1_neg_5	C3H4BO7P7S	[M - H]-	Fatty acids	0.6828955411911011	Fatty acyls	0.7140159010887146	Halogenated hydrocarbons	0.6302414536476135	Organooxygen compounds	0.9162910580635071					Organooxygen compounds	0.9162910580635071	Organic oxygen compounds	0.9937853813171387	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
100_20230404_LFX_OK_226_VGF136_C08_1_neg_100	C21H38O10	[M - H4O2 - H]-	Terpenoids	0.7190024852752686	Sesquiterpenoids	0.5625120401382446	Iphionane sesquiterpenoids	0.4267462491989136	O-glycosyl compounds	0.8367623686790466	Glycosyl compounds	0.8339030742645264	Carbohydrates and carbohydrate conjugates	0.9379768371582031	Organooxygen compounds	0.9999977350234985	Organic oxygen compounds	0.9999750852584839	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
158_20230404_LFX_OK_226_VGF136_C08_1_neg_158	C11H18O3	[M - H]-	Fatty acids	0.7320743799209595	Fatty Acids and Conjugates	0.8216198682785034	Unsaturated fatty acids	0.6266250610351562	Medium-chain fatty acids	0.638767421245575	Medium-chain fatty acids	0.638767421245575	Fatty acids and conjugates	0.8484383225440979	Fatty Acyls	0.7454502582550049	Lipids and lipid-like molecules	0.8087681531906128	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
109_20230404_LFX_OK_226_VGF136_C08_1_neg_109	C20H34O7	[M - H2O - H]-	Fatty acids	0.6789360642433167	Eicosanoids	0.5328182578086853	Hydroxy fatty acids	0.46847453713417053	Long-chain fatty acids	0.8027502298355103	Long-chain fatty acids	0.8027502298355103	Fatty acids and conjugates	0.9336473941802979	Fatty Acyls	0.8961495757102966	Lipids and lipid-like molecules	0.908570408821106	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
191_20230404_LFX_OK_226_VGF136_C08_1_neg_191	C34H68N6O7S	[M - H]-	Fatty acids	0.1560908704996109	Eicosanoids	0.08763834834098816	Steroidal alkaloids	0.10510838776826859	Amino acids and derivatives	0.5871787071228027	Amino acids and derivatives	0.5871787071228027	Amino acids, peptides, and analogues	0.5993924736976624	Carboxylic acids and derivatives	0.8408548831939697	Organic acids and derivatives	0.9983086585998535	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
214_20230404_LFX_OK_226_VGF136_C08_1_neg_214	C38H77N4O4	[M - H]-	Fatty acids	0.8757765293121338	Sphingolipids	0.8657751679420471	Ceramides	0.9658740162849426	Long-chain ceramides	0.5039362907409668	Long-chain ceramides	0.5039362907409668	Ceramides	0.9064717888832092	Sphingolipids	0.9407145977020264	Lipids and lipid-like molecules	0.9315234422683716	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
48_20230404_LFX_OK_226_VGF136_C08_1_neg_48	C15H12O7	[M - H2O - H]-	Shikimates and Phenylpropanoids	0.8439580798149109	Flavonoids	0.863936722278595	Dihydroflavonols	0.9393366575241089	Flavanonols	0.8763969540596008	Flavanones	0.9097442626953125	Flavans	0.8807171583175659	Flavonoids	0.9324561953544617	Phenylpropanoids and polyketides	0.9722756743431091	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Flavanonols; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
209_20230404_LFX_OK_226_VGF136_C08_1_neg_209	C40H79NO7	[M - H]-	Fatty acids	0.8785212635993958	Sphingolipids	0.9734363555908203	Neutral glycosphingolipids	0.6422272324562073	Glycosphingolipids	0.6275711059570312			Glycosphingolipids	0.6275711059570312	Sphingolipids	0.9555568695068359	Lipids and lipid-like molecules	0.9679267406463623	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hexoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Glycosyl compounds; Alkyl glycosides; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
21_20230404_LFX_OK_226_VGF136_C08_1_neg_21	C5H5N6O5PS5	[M + Br]-	Amino acids and Peptides	0.6475455164909363	Small peptides	0.5180311799049377	pteridine alkaloids	0.5192551612854004	Thiazoles	0.6181298494338989			Thiazoles	0.6181298494338989	Azoles	0.9087772369384766	Organoheterocyclic compounds	0.9916775226593018	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
160_20230404_LFX_OK_226_VGF136_C08_1_neg_160	C30H48N6O6	[M + Br]-	Polyketides	0.8482131958007812	Oligopeptides	0.943671464920044	Depsipeptides	0.9720432758331299	Cyclic depsipeptides	0.9744023084640503	Cyclic depsipeptides	0.9744023084640503	Depsipeptides	0.9708993434906006	Peptidomimetics	0.9298537969589233	Organic acids and derivatives	0.9999997615814209	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
197_20230404_LFX_OK_226_VGF136_C08_1_neg_197	C18H32O3	[M - H]-	Fatty acids	0.9292694330215454	Octadecanoids	0.8461897969245911	Other Octadecanoids	0.9007121920585632	Lineolic acids and derivatives	0.5864296555519104			Lineolic acids and derivatives	0.5864296555519104	Fatty Acyls	0.998123824596405	Lipids and lipid-like molecules	0.9983431100845337	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
26_20230404_LFX_OK_226_VGF136_C08_1_neg_26	C6HO7P2S2	[M - H]-	Shikimates and Phenylpropanoids	0.54412442445755	Tropolones	0.6241246461868286	Simple phenolic acids	0.5345926880836487	Carboxylic acids	0.8200889825820923			Carboxylic acids	0.8200889825820923	Carboxylic acids and derivatives	0.8355330228805542	Organic acids and derivatives	0.9153284430503845	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
72_20230404_LFX_OK_226_VGF136_C08_1_neg_72	C12H22O6	[M - H4O2 - H]-	Fatty acids	0.8176891207695007	Fatty Acids and Conjugates	0.8140847682952881	Dicarboxylic acids	0.8232331275939941	Medium-chain keto acids and derivatives	0.736415684223175			Medium-chain keto acids and derivatives	0.736415684223175	Keto acids and derivatives	0.7436426877975464	Organic acids and derivatives	0.9998376369476318	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
156_20230404_LFX_OK_226_VGF136_C08_1_neg_156	C20H34O5	[M + CH2O2 - H]-	Fatty acids	0.6600905656814575	Eicosanoids	0.7961549758911133	Prostaglandins	0.40208983421325684	Eicosanoids	0.6016557216644287			Eicosanoids	0.6016557216644287	Fatty Acyls	0.9018069505691528	Lipids and lipid-like molecules	0.9401885867118835	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
107_20230404_LFX_OK_226_VGF136_C08_1_neg_107	C20H32O7	[M - H2O - H]-	Fatty acids	0.646256685256958	Eicosanoids	0.6390600204467773	Thromboxanes	0.30274686217308044	Long-chain fatty acids	0.8788284063339233	Long-chain fatty acids	0.8788284063339233	Fatty acids and conjugates	0.93260258436203	Fatty Acyls	0.9013335704803467	Lipids and lipid-like molecules	0.9141044616699219	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
116_20230404_LFX_OK_226_VGF136_C08_1_neg_116	C18H30O5	[M - H]-	Polyketides	0.5329737663269043	Macrolides	0.5066131949424744	Macrolide lactones	0.4901350736618042	Methyl-branched fatty acids	0.523459792137146	Branched fatty acids	0.5804442167282104	Fatty acids and conjugates	0.8657919764518738	Fatty Acyls	0.9083986282348633	Lipids and lipid-like molecules	0.9127271771430969	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
